Structure type,Structure title,Operation,Status,Details,Source structure URL,Destination structure URL,Source structure ID,Destination structure ID,Time stamp
"Field","Less Link","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","076193bd-865b-4de7-9633-1f12069a6fff","076193bd-865b-4de7-9633-1f12069a6fff",""
"Field","Less Link","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","076193bd-865b-4de7-9633-1f12069a6fff","076193bd-865b-4de7-9633-1f12069a6fff",""
"Field","Toggle Quoted Text","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","e451420d-4e62-43e3-af83-010d36e353a2","e451420d-4e62-43e3-af83-010d36e353a2",""
"Field","Toggle Quoted Text","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","e451420d-4e62-43e3-af83-010d36e353a2","e451420d-4e62-43e3-af83-010d36e353a2",""
"Field","Threading","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","58ca6516-51cd-41fb-a908-dd2a4aeea8bc","58ca6516-51cd-41fb-a908-dd2a4aeea8bc",""
"Field","Threading","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","58ca6516-51cd-41fb-a908-dd2a4aeea8bc","58ca6516-51cd-41fb-a908-dd2a4aeea8bc",""
"Field","Posted By","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","adfe65ee-74bb-4771-bec5-d691d9a6a14e","adfe65ee-74bb-4771-bec5-d691d9a6a14e",""
"Field","Posted By","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","adfe65ee-74bb-4771-bec5-d691d9a6a14e","adfe65ee-74bb-4771-bec5-d691d9a6a14e",""
"Field","Posted By","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","b4ab471e-0262-462a-8b3f-c1dfc9e2d5fd","b4ab471e-0262-462a-8b3f-c1dfc9e2d5fd",""
"Field","Posted By","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","b4ab471e-0262-462a-8b3f-c1dfc9e2d5fd","b4ab471e-0262-462a-8b3f-c1dfc9e2d5fd",""
"Field","Is Root Post","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","bd2216c1-a2f3-48c0-b21c-dc297d0cc658","bd2216c1-a2f3-48c0-b21c-dc297d0cc658",""
"Field","Is Root Post","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","bd2216c1-a2f3-48c0-b21c-dc297d0cc658","bd2216c1-a2f3-48c0-b21c-dc297d0cc658",""
"Field","Is Featured Discussion","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","5a034ff8-d7a4-4d69-ab26-5f5a043b572d","5a034ff8-d7a4-4d69-ab26-5f5a043b572d",""
"Field","Is Featured Discussion","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","5a034ff8-d7a4-4d69-ab26-5f5a043b572d","5a034ff8-d7a4-4d69-ab26-5f5a043b572d",""
"Field","E-Mail Sender","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234","4ce600fb-a927-4911-bfc1-11076b76b522","4ce600fb-a927-4911-bfc1-11076b76b522",""
"Field","E-Mail Sender","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","4ce600fb-a927-4911-bfc1-11076b76b522","4ce600fb-a927-4911-bfc1-11076b76b522",""
"Content type","Discussion","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","0x0120020015E332C8C26FBC4FA05564FEB840DE96","0x01200200BBA9A48C2B107A42BD5E4F9363A21F68",""
"Content type","Message","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","0x01070057C835EAA608D549A1225D124E244FAD","0x01070088E493C17D0E3445A6D1C227AD6E1C5C",""
"View","Threaded","Updated","Success","","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","f8e0f241-beb2-414b-96c3-051584071c21","93f5876c-7447-489b-8275-f2af42941075","2018-10-26 17:00:23"
"View","Flat","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","c9480217-fa7f-49a7-a1d9-57bb4513e8e0","f2fb1178-9f89-457b-b429-fd3c4a622f6f",""
"View","Subject","Updated","Success","","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","119282fe-9f35-4593-99b6-b8c5bc91ab1b","1807ad1d-eac0-4696-81b2-e1cf9bb443cd","2018-10-26 17:00:25"
"View","Replies","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","07d62e50-b035-4e99-81a5-bde85fe325f1","700e973f-ff50-46e8-93d7-5fc955f1f85e",""
"View","Management","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","438590e3-80e3-4ca3-8a4e-ff2ea39259eb","f3487769-ffb1-4133-a45d-f61cb6450fa2",""
"View","Recursive","Skipped","","The object property is consistent between the source and the destination. Skip update","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","61b9c020-d7a0-4f38-a452-4327454be80c","d6466f7d-3917-42be-9635-ee961eaacc5c",""
"View","Featured Discussions","Updated","Success","","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","0ca4e387-9db6-46e6-8f3a-0347324b28ba","85c18da6-5c76-45a3-96b3-670661d43370","2018-10-26 17:00:27"
"View","","Created","Success","","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","4ff0cebb-29ba-4d6b-8161-e175135d121b","80cde111-2034-4a1d-a1b3-10f1b35e6c9f","2018-10-26 17:00:28"
"View","RssView","Created","Success","","http://sibourdatest.centralus.cloudapp.azure.com/sites/Poll/Engineering/Lists/Engineering Discussion","https://microsoft.sharepoint-df.com/teams/SPoMigrationtest1234/Lists/Engineering Discussion","4dbc70e9-30a5-4a77-8c7e-92c11bdc4c67","0cc4dca3-3cc8-4c12-9962-03a50adbdd70","2018-10-26 17:00:29"
