Source,Destination,Item name,Extension,Item size,Content type,Status,Result category,Message,Source item ID,Destination item ID,Package number,Migration job ID,Incremental round,Task ID,Device name
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\imageset\topic_unread_hot.png","/phpBB3/styles/Relief/imageset/topic_unread_hot.png","topic_unread_hot.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","99065756-850f-54f2-9271-489e1f60544f","99065756-850f-54f2-9271-489e1f60544f","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\imageset\topic_unread_hot_mine.png","/phpBB3/styles/Relief/imageset/topic_unread_hot_mine.png","topic_unread_hot_mine.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","941d07cc-4d2e-562a-b6e2-507fc8af0a1b","941d07cc-4d2e-562a-b6e2-507fc8af0a1b","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\imageset\topic_unread_locked.png","/phpBB3/styles/Relief/imageset/topic_unread_locked.png","topic_unread_locked.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","9aef1a7a-96b0-5cb3-90d4-5f14e1b2d90a","9aef1a7a-96b0-5cb3-90d4-5f14e1b2d90a","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\imageset\topic_unread_locked_mine.png","/phpBB3/styles/Relief/imageset/topic_unread_locked_mine.png","topic_unread_locked_mine.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","229fca00-f25a-5645-9cae-faf58f05eef0","229fca00-f25a-5645-9cae-faf58f05eef0","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\imageset\topic_unread_mine.png","/phpBB3/styles/Relief/imageset/topic_unread_mine.png","topic_unread_mine.png",".png","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","72a0bd9c-f8e4-5f6c-9c33-e0b8216ba45b","72a0bd9c-f8e4-5f6c-9c33-e0b8216ba45b","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\attachment.html","/phpBB3/styles/Relief/template/attachment.html","attachment.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","6ee429d2-9b7f-5aa0-a1b7-4747b13fbef5","6ee429d2-9b7f-5aa0-a1b7-4747b13fbef5","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template","https://microsoft-my.sharepoint-df.com/personal/sibourda_microsoft_com/Documents/phpBB3/styles/Relief/template","template","","0","Folder","Scan Finished","ScanFinished","Scan Finished","197e097a-bff1-57a1-8c8e-4c47fa601372","197e097a-bff1-57a1-8c8e-4c47fa601372","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\bbcode.html","/phpBB3/styles/Relief/template/bbcode.html","bbcode.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","3c28eb13-228f-5439-8d03-76e8eb00b143","3c28eb13-228f-5439-8d03-76e8eb00b143","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\captcha_default.html","/phpBB3/styles/Relief/template/captcha_default.html","captcha_default.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","ec418f19-50a1-5b0b-ba8d-266b65df5322","ec418f19-50a1-5b0b-ba8d-266b65df5322","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\captcha_qa.html","/phpBB3/styles/Relief/template/captcha_qa.html","captcha_qa.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","c3a3d7dd-4a4b-56ef-9dae-cdc64a78bb0a","c3a3d7dd-4a4b-56ef-9dae-cdc64a78bb0a","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\captcha_recaptcha.html","/phpBB3/styles/Relief/template/captcha_recaptcha.html","captcha_recaptcha.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","8daf6870-b157-55ac-b981-575e43b9198e","8daf6870-b157-55ac-b981-575e43b9198e","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\confirm_body.html","/phpBB3/styles/Relief/template/confirm_body.html","confirm_body.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","69293d7b-aa2f-53ff-9b90-0f5586632563","69293d7b-aa2f-53ff-9b90-0f5586632563","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\custom_profile_fields.html","/phpBB3/styles/Relief/template/custom_profile_fields.html","custom_profile_fields.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","1a1a061c-4f83-5116-8ea4-c2ffcbc68d94","1a1a061c-4f83-5116-8ea4-c2ffcbc68d94","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\drafts.html","/phpBB3/styles/Relief/template/drafts.html","drafts.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","271d5566-3762-57a7-825a-34dba5ce174d","271d5566-3762-57a7-825a-34dba5ce174d","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\editor.js","/phpBB3/styles/Relief/template/editor.js","editor.js",".js","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","5036d56b-7139-51fb-995c-c1d81e01912a","5036d56b-7139-51fb-995c-c1d81e01912a","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\faq_body.html","/phpBB3/styles/Relief/template/faq_body.html","faq_body.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","003d8fc3-4b61-55dd-8306-22f9d74bdcac","003d8fc3-4b61-55dd-8306-22f9d74bdcac","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\forumlist_body.html","/phpBB3/styles/Relief/template/forumlist_body.html","forumlist_body.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","2de58233-6a3c-5bf2-9261-27b397c7da38","2de58233-6a3c-5bf2-9261-27b397c7da38","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\forum_fn.js","/phpBB3/styles/Relief/template/forum_fn.js","forum_fn.js",".js","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","8a24d74f-4abe-5c87-bc5f-668203e74ccb","8a24d74f-4abe-5c87-bc5f-668203e74ccb","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\index_body.html","/phpBB3/styles/Relief/template/index_body.html","index_body.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","48f80f00-cf55-5b7f-9788-3f3bb7dc8332","48f80f00-cf55-5b7f-9788-3f3bb7dc8332","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\jumpbox.html","/phpBB3/styles/Relief/template/jumpbox.html","jumpbox.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","cbfa3a56-b997-591b-9306-c25422e04290","cbfa3a56-b997-591b-9306-c25422e04290","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\login_body.html","/phpBB3/styles/Relief/template/login_body.html","login_body.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","31bbec4b-cfa5-5ba8-bd6f-0ba1d7e232a0","31bbec4b-cfa5-5ba8-bd6f-0ba1d7e232a0","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\login_forum.html","/phpBB3/styles/Relief/template/login_forum.html","login_forum.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","7f68e5c3-150d-5689-bced-6a7fb643c9ac","7f68e5c3-150d-5689-bced-6a7fb643c9ac","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\mcp_approve.html","/phpBB3/styles/Relief/template/mcp_approve.html","mcp_approve.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","4bbfb23c-98f4-55c4-b265-bf7e7f3702e2","4bbfb23c-98f4-55c4-b265-bf7e7f3702e2","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\mcp_ban.html","/phpBB3/styles/Relief/template/mcp_ban.html","mcp_ban.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","61c1f001-420c-5dce-95b3-9bfb64754ce8","61c1f001-420c-5dce-95b3-9bfb64754ce8","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\mcp_footer.html","/phpBB3/styles/Relief/template/mcp_footer.html","mcp_footer.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","84b89487-7002-5e5c-a0d4-41962524dd20","84b89487-7002-5e5c-a0d4-41962524dd20","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
"S:\Onedrive\Onedrive consumer\OneDrive\Site Carma\phpBB3\styles\Relief\template\mcp_forum.html","/phpBB3/styles/Relief/template/mcp_forum.html","mcp_forum.html",".html","0","Item","Failed","SCAN FAILURE","Scan File Failure:Could not retrieve file's metadata","db372147-f1b0-54b3-8844-e5638d4d85ab","db372147-f1b0-54b3-8844-e5638d4d85ab","N/A","N/A","R1","486152c7-9c82-4cee-8300-1e807d62a6c8","YANISTA"
